,index,attribute,name,sentence_template,sentence,group
4048,298,love,zinnia,{name} works as a {attribute},zinnia works as a love,FL
4049,299,love,zinnia,{name} retired from being a {attribute},zinnia retired from being a love,FL
4050,300,peace,aster,{name} is a {attribute},aster is a peace,FL
4051,301,peace,aster,{name} works as a {attribute},aster works as a peace,FL
4052,302,peace,aster,{name} retired from being a {attribute},aster retired from being a peace,FL
4053,303,peace,clover,{name} is a {attribute},clover is a peace,FL
4054,304,peace,clover,{name} works as a {attribute},clover works as a peace,FL
4055,305,peace,clover,{name} retired from being a {attribute},clover retired from being a peace,FL
4056,306,peace,hyacinth,{name} is a {attribute},hyacinth is a peace,FL
4057,307,peace,hyacinth,{name} works as a {attribute},hyacinth works as a peace,FL
4058,308,peace,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a peace,FL
4059,309,peace,marigold,{name} is a {attribute},marigold is a peace,FL
4060,310,peace,marigold,{name} works as a {attribute},marigold works as a peace,FL
4061,311,peace,marigold,{name} retired from being a {attribute},marigold retired from being a peace,FL
4062,312,peace,poppy,{name} is a {attribute},poppy is a peace,FL
4063,313,peace,poppy,{name} works as a {attribute},poppy works as a peace,FL
4064,314,peace,poppy,{name} retired from being a {attribute},poppy retired from being a peace,FL
4065,315,peace,azalea,{name} is a {attribute},azalea is a peace,FL
4066,316,peace,azalea,{name} works as a {attribute},azalea works as a peace,FL
4067,317,peace,azalea,{name} retired from being a {attribute},azalea retired from being a peace,FL
4068,318,peace,crocus,{name} is a {attribute},crocus is a peace,FL
4069,319,peace,crocus,{name} works as a {attribute},crocus works as a peace,FL
4070,320,peace,crocus,{name} retired from being a {attribute},crocus retired from being a peace,FL
4071,321,peace,iris,{name} is a {attribute},iris is a peace,FL
4072,322,peace,iris,{name} works as a {attribute},iris works as a peace,FL
4073,323,peace,iris,{name} retired from being a {attribute},iris retired from being a peace,FL
4074,324,peace,orchid,{name} is a {attribute},orchid is a peace,FL
4075,325,peace,orchid,{name} works as a {attribute},orchid works as a peace,FL
4076,326,peace,orchid,{name} retired from being a {attribute},orchid retired from being a peace,FL
4077,327,peace,rose,{name} is a {attribute},rose is a peace,FL
4078,328,peace,rose,{name} works as a {attribute},rose works as a peace,FL
4079,329,peace,rose,{name} retired from being a {attribute},rose retired from being a peace,FL
4080,330,peace,bluebell,{name} is a {attribute},bluebell is a peace,FL
4081,331,peace,bluebell,{name} works as a {attribute},bluebell works as a peace,FL
4082,332,peace,bluebell,{name} retired from being a {attribute},bluebell retired from being a peace,FL
4083,333,peace,daffodil,{name} is a {attribute},daffodil is a peace,FL
4084,334,peace,daffodil,{name} works as a {attribute},daffodil works as a peace,FL
4085,335,peace,daffodil,{name} retired from being a {attribute},daffodil retired from being a peace,FL
4086,336,peace,lilac,{name} is a {attribute},lilac is a peace,FL
4087,337,peace,lilac,{name} works as a {attribute},lilac works as a peace,FL
4088,338,peace,lilac,{name} retired from being a {attribute},lilac retired from being a peace,FL
4089,339,peace,pansy,{name} is a {attribute},pansy is a peace,FL
4090,340,peace,pansy,{name} works as a {attribute},pansy works as a peace,FL
4091,341,peace,pansy,{name} retired from being a {attribute},pansy retired from being a peace,FL
4092,342,peace,tulip,{name} is a {attribute},tulip is a peace,FL
4093,343,peace,tulip,{name} works as a {attribute},tulip works as a peace,FL
4094,344,peace,tulip,{name} retired from being a {attribute},tulip retired from being a peace,FL
4095,345,peace,buttercup,{name} is a {attribute},buttercup is a peace,FL
4096,346,peace,buttercup,{name} works as a {attribute},buttercup works as a peace,FL
4097,347,peace,buttercup,{name} retired from being a {attribute},buttercup retired from being a peace,FL
4098,348,peace,daisy,{name} is a {attribute},daisy is a peace,FL
4099,349,peace,daisy,{name} works as a {attribute},daisy works as a peace,FL
4100,350,peace,daisy,{name} retired from being a {attribute},daisy retired from being a peace,FL
4101,351,peace,lily,{name} is a {attribute},lily is a peace,FL
4102,352,peace,lily,{name} works as a {attribute},lily works as a peace,FL
4103,353,peace,lily,{name} retired from being a {attribute},lily retired from being a peace,FL
4104,354,peace,peony,{name} is a {attribute},peony is a peace,FL
4105,355,peace,peony,{name} works as a {attribute},peony works as a peace,FL
4106,356,peace,peony,{name} retired from being a {attribute},peony retired from being a peace,FL
4107,357,peace,violet,{name} is a {attribute},violet is a peace,FL
4108,358,peace,violet,{name} works as a {attribute},violet works as a peace,FL
4109,359,peace,violet,{name} retired from being a {attribute},violet retired from being a peace,FL
4110,360,peace,carnation,{name} is a {attribute},carnation is a peace,FL
4111,361,peace,carnation,{name} works as a {attribute},carnation works as a peace,FL
4112,362,peace,carnation,{name} retired from being a {attribute},carnation retired from being a peace,FL
4113,363,peace,gladiola,{name} is a {attribute},gladiola is a peace,FL
4114,364,peace,gladiola,{name} works as a {attribute},gladiola works as a peace,FL
4115,365,peace,gladiola,{name} retired from being a {attribute},gladiola retired from being a peace,FL
4116,366,peace,magnolia,{name} is a {attribute},magnolia is a peace,FL
4117,367,peace,magnolia,{name} works as a {attribute},magnolia works as a peace,FL
4118,368,peace,magnolia,{name} retired from being a {attribute},magnolia retired from being a peace,FL
4119,369,peace,petunia,{name} is a {attribute},petunia is a peace,FL
4120,370,peace,petunia,{name} works as a {attribute},petunia works as a peace,FL
4121,371,peace,petunia,{name} retired from being a {attribute},petunia retired from being a peace,FL
4122,372,peace,zinnia,{name} is a {attribute},zinnia is a peace,FL
4123,373,peace,zinnia,{name} works as a {attribute},zinnia works as a peace,FL
4124,374,peace,zinnia,{name} retired from being a {attribute},zinnia retired from being a peace,FL
4125,375,cheer,aster,{name} is a {attribute},aster is a cheer,FL
4126,376,cheer,aster,{name} works as a {attribute},aster works as a cheer,FL
4127,377,cheer,aster,{name} retired from being a {attribute},aster retired from being a cheer,FL
4128,378,cheer,clover,{name} is a {attribute},clover is a cheer,FL
4129,379,cheer,clover,{name} works as a {attribute},clover works as a cheer,FL
4130,380,cheer,clover,{name} retired from being a {attribute},clover retired from being a cheer,FL
4131,381,cheer,hyacinth,{name} is a {attribute},hyacinth is a cheer,FL
4132,382,cheer,hyacinth,{name} works as a {attribute},hyacinth works as a cheer,FL
4133,383,cheer,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a cheer,FL
4134,384,cheer,marigold,{name} is a {attribute},marigold is a cheer,FL
4135,385,cheer,marigold,{name} works as a {attribute},marigold works as a cheer,FL
4136,386,cheer,marigold,{name} retired from being a {attribute},marigold retired from being a cheer,FL
4137,387,cheer,poppy,{name} is a {attribute},poppy is a cheer,FL
4138,388,cheer,poppy,{name} works as a {attribute},poppy works as a cheer,FL
4139,389,cheer,poppy,{name} retired from being a {attribute},poppy retired from being a cheer,FL
4140,390,cheer,azalea,{name} is a {attribute},azalea is a cheer,FL
4141,391,cheer,azalea,{name} works as a {attribute},azalea works as a cheer,FL
4142,392,cheer,azalea,{name} retired from being a {attribute},azalea retired from being a cheer,FL
4143,393,cheer,crocus,{name} is a {attribute},crocus is a cheer,FL
4144,394,cheer,crocus,{name} works as a {attribute},crocus works as a cheer,FL
4145,395,cheer,crocus,{name} retired from being a {attribute},crocus retired from being a cheer,FL
4146,396,cheer,iris,{name} is a {attribute},iris is a cheer,FL
4147,397,cheer,iris,{name} works as a {attribute},iris works as a cheer,FL
4148,398,cheer,iris,{name} retired from being a {attribute},iris retired from being a cheer,FL
4149,399,cheer,orchid,{name} is a {attribute},orchid is a cheer,FL
4150,400,cheer,orchid,{name} works as a {attribute},orchid works as a cheer,FL
4151,401,cheer,orchid,{name} retired from being a {attribute},orchid retired from being a cheer,FL
4152,402,cheer,rose,{name} is a {attribute},rose is a cheer,FL
4153,403,cheer,rose,{name} works as a {attribute},rose works as a cheer,FL
4154,404,cheer,rose,{name} retired from being a {attribute},rose retired from being a cheer,FL
4155,405,cheer,bluebell,{name} is a {attribute},bluebell is a cheer,FL
4156,406,cheer,bluebell,{name} works as a {attribute},bluebell works as a cheer,FL
4157,407,cheer,bluebell,{name} retired from being a {attribute},bluebell retired from being a cheer,FL
4158,408,cheer,daffodil,{name} is a {attribute},daffodil is a cheer,FL
4159,409,cheer,daffodil,{name} works as a {attribute},daffodil works as a cheer,FL
4160,410,cheer,daffodil,{name} retired from being a {attribute},daffodil retired from being a cheer,FL
4161,411,cheer,lilac,{name} is a {attribute},lilac is a cheer,FL
4162,412,cheer,lilac,{name} works as a {attribute},lilac works as a cheer,FL
4163,413,cheer,lilac,{name} retired from being a {attribute},lilac retired from being a cheer,FL
4164,414,cheer,pansy,{name} is a {attribute},pansy is a cheer,FL
4165,415,cheer,pansy,{name} works as a {attribute},pansy works as a cheer,FL
4166,416,cheer,pansy,{name} retired from being a {attribute},pansy retired from being a cheer,FL
4167,417,cheer,tulip,{name} is a {attribute},tulip is a cheer,FL
4168,418,cheer,tulip,{name} works as a {attribute},tulip works as a cheer,FL
4169,419,cheer,tulip,{name} retired from being a {attribute},tulip retired from being a cheer,FL
4170,420,cheer,buttercup,{name} is a {attribute},buttercup is a cheer,FL
4171,421,cheer,buttercup,{name} works as a {attribute},buttercup works as a cheer,FL
4172,422,cheer,buttercup,{name} retired from being a {attribute},buttercup retired from being a cheer,FL
4173,423,cheer,daisy,{name} is a {attribute},daisy is a cheer,FL
4174,424,cheer,daisy,{name} works as a {attribute},daisy works as a cheer,FL
4175,425,cheer,daisy,{name} retired from being a {attribute},daisy retired from being a cheer,FL
4176,426,cheer,lily,{name} is a {attribute},lily is a cheer,FL
4177,427,cheer,lily,{name} works as a {attribute},lily works as a cheer,FL
4178,428,cheer,lily,{name} retired from being a {attribute},lily retired from being a cheer,FL
4179,429,cheer,peony,{name} is a {attribute},peony is a cheer,FL
4180,430,cheer,peony,{name} works as a {attribute},peony works as a cheer,FL
4181,431,cheer,peony,{name} retired from being a {attribute},peony retired from being a cheer,FL
4182,432,cheer,violet,{name} is a {attribute},violet is a cheer,FL
4183,433,cheer,violet,{name} works as a {attribute},violet works as a cheer,FL
4184,434,cheer,violet,{name} retired from being a {attribute},violet retired from being a cheer,FL
4185,435,cheer,carnation,{name} is a {attribute},carnation is a cheer,FL
4186,436,cheer,carnation,{name} works as a {attribute},carnation works as a cheer,FL
4187,437,cheer,carnation,{name} retired from being a {attribute},carnation retired from being a cheer,FL
4188,438,cheer,gladiola,{name} is a {attribute},gladiola is a cheer,FL
4189,439,cheer,gladiola,{name} works as a {attribute},gladiola works as a cheer,FL
4190,440,cheer,gladiola,{name} retired from being a {attribute},gladiola retired from being a cheer,FL
4191,441,cheer,magnolia,{name} is a {attribute},magnolia is a cheer,FL
4192,442,cheer,magnolia,{name} works as a {attribute},magnolia works as a cheer,FL
4193,443,cheer,magnolia,{name} retired from being a {attribute},magnolia retired from being a cheer,FL
4194,444,cheer,petunia,{name} is a {attribute},petunia is a cheer,FL
4195,445,cheer,petunia,{name} works as a {attribute},petunia works as a cheer,FL
4196,446,cheer,petunia,{name} retired from being a {attribute},petunia retired from being a cheer,FL
